,date,tweet,word,source_file
69,2023-10-08,"Almost like the Israeli state has acted appallingly, and consistently so, towards its neighbour state for as long as anyone can remember.",israeli,scraped_tweets_israeli_34633.json
70,2023-10-08,"Our Palestinian Ambassador to the UK, [@hzomlot], highlights the hypocrisy present in Western and Israeli media.

“I refuse to answer the question, because I refuse its premise.”",israeli,scraped_tweets_israeli_34633.json
71,2023-10-08,"Please watch this whole video. It's a very clear and righteously angry explanation of why ""but what about Hamas"" is a reductive and distracting question that is prioritised to quieten objections to Israel's actions. This guy doesn't need to be half as polite as he is.",israeli,scraped_tweets_israeli_34633.json
72,2023-10-08,"The deployment of additional 100,000 Israeli TROOPS on Gaza Border underscores the seriousness of the situation now. It's a crucial step in maintaining regional stability and deterring further escalation if required! 

It's very important than ever in addressing these challenges",israeli,scraped_tweets_israeli_34633.json
73,2023-10-08,"The DSA held a hate rally, chanting: “from the River to the Sea,” which is code for wiping Israel from the face of the earth.  

Let that sink in.  The DSA is calling for the destruction of the Jewish State amid the largest single-day massacre of Jews since the Holocaust.  When…",israeli,scraped_tweets_israeli_34633.json
74,2023-10-08,"Hezbollah are coming to join the party...

Hamas about to get back-ups from Iran and Hezbollah, tomorrow night looks super hot.

Fireworks and major blackouts are now on the menu in Israel.",israeli,scraped_tweets_israeli_34633.json
75,2023-10-08,"To now, Israel has murdered (20?) times more Palestinians than vice versa. What makes them not terrorists, too?

What would have been a better response to the apartheid & genocide than violent attacks against innocents?

All wars, especially holy wars, lack imagination & humanity",israeli,scraped_tweets_israeli_34633.json
76,2023-10-08,"Israeli ambassador 
@AmbHerzog
 to the U.S. discusses reaction to Hamas attack.

""This is unimaginable, this is as someone said is our 911, this is war & we have to consider it as a war."" #IsraelUnderAttack",israeli,scraped_tweets_israeli_34633.json
77,2023-10-09,"I’m not acting like anything. Just pointing out that in this specific instance, Poland is evacuating Polish tourists in Israel. That’s it",israeli,scraped_tweets_israeli_34633.json
78,2023-10-09,"Someone pls take away the  British Muslim delulu desert warriors the right to speak. The Palestinian cause is not the space for your jihad islamic expansionism fantasies. Yall keep talking as if you were the ones fighting rn against Israel.

Stop making this war about you",israeli,scraped_tweets_israeli_48306.json
79,2023-10-09,"Palestine is not a liberal cause

Palestine is not a feminist cause

Palestine is not a socialist cause

Palestine is not a communist cause

Palestine is not an LGBT cause

Palestine is not a nationalist cause

Palestine was, is and always will be a MUSLIM cause",israeli,scraped_tweets_israeli_48306.json
80,2023-10-09,The Gaza Strip will be Israel. As it should be.,israeli,scraped_tweets_israeli_48306.json
81,2023-10-09,"'meh...

Israel told innocent Civilians to evacuate... 
should have evacuated...",israeli,scraped_tweets_israeli_48306.json
82,2023-10-09,"Your New Hampshire campaign manager said Israel was an apartheid state and you said this 

Maybe you should sit this issue out 
@VivekGRamaswamy
.",israeli,scraped_tweets_israeli_48306.json
83,2023-10-09,"We need the TRUTH: what the heck went wrong with US-Israel intelligence to allow this attack to happen? The same broken apparatus that allowed this mess to transpire can’t be the same one we trust to clean it up. Everyone else seems to think this is a “question for later,” but…",israeli,scraped_tweets_israeli_48306.json
84,2023-10-09,Israel really brings out the inner fascists in people,israeli,scraped_tweets_israeli_48306.json
85,2023-10-09,"Absolutely fascinated by this demand that Israel keep providing Netflix access and fuel to the people who just mass-slaughtered Israel's citizens. 

Like Hamas gets training wheels and should be protected from too many consequences for its actions.",israeli,scraped_tweets_israeli_48306.json
86,2023-10-09,"I’m not a fan of killing or war. But I think this time it would be best if Israel makes it short and decisive, and worries about the fallout later.",israeli,scraped_tweets_israeli_48306.json
87,2023-10-09,And yet Israel can still cut off Gaza's power and water supplies at will.,israeli,scraped_tweets_israeli_48306.json
88,2023-10-09,"https://twitter.com/btselem/status/1711389630057116057…

Israel is far from unblemished. No nation at war ever has been (TMK). 

But this implies that if Israel slit the throats of 300 Palestinians peacefully enjoying a concert it would not be noteworthy given its past behavior.  

That, 
@btselem
 is nuts, no?",israeli,scraped_tweets_israeli_48306.json
89,2023-10-09,"5/7
Israel certainly cannot claim the upper moral hand. Israeli government ministers now calling to kill, destroy, crush and even starve the residents of Gaza forget that this is already Israeli policy. >",israeli,scraped_tweets_israeli_48306.json
90,2023-10-09,"“Since the 1970s the PLO which morphed into the Palestinian Authority (PA), with control of the education system & Hamas, with its overlay of radical Islam has been teaching children to hate. Now, it isn’t only a duty to kill & to die, but a holy mission.” 
Condemn this @IlhanMN  x.com/IlhanMN/status…",israeli,scraped_tweets_israeli_34633.json
91,2023-10-09,"Israel didn't give anything to Egypt or anyone, Egypt took it by force from Israel 50 years and 3 days ago!",israeli,scraped_tweets_israeli_48306.json
92,2023-10-09,"Israel is ruled by powers and principalities

They revere The Satanic Babylonian Talmud which blaspheme Jesus Christ l, who is The Savior of all humanity",israeli,scraped_tweets_israeli_48306.json
93,2023-10-09,"Biden, seeking ways to push Ukraine aid through Congress, may tie it to a more popular package of support for Israel. House Republicans warn sharply against an effort to link support for Jerusalem and Kyiv, and some conservatives are likely to cry foul.",israeli,scraped_tweets_israeli_48306.json
94,2023-10-09,Removing anyone with dual US/Israeli citizenship from government would fix a lot of problems in America,israeli,scraped_tweets_israeli_48306.json
95,2023-10-09,Considering what’s happening in Israel…. This is what our President is talking about.  Absolutely Fkn clueless.,israeli,scraped_tweets_israeli_48306.json
96,2023-10-09,If you think open borders in all these countries wasn’t an invitation for these terrorists to do exactly what they they are doing in Israel to every country that invited them in then you are a special kind of stupid!,israeli,scraped_tweets_israeli_48306.json
97,2023-10-09,"And so, the DNC memo has gone out to all the corrupt, propaganda media outlets to start the campaign to shift blame to Israel. Right on cue.",israeli,scraped_tweets_israeli_48306.json
98,2023-10-09,"Who else smells Putin in cahoots with Iran utilizing the existing situation in  Israel/Gaza to facilitate the terrorist event for various self  interested ends. 
i.e. To distract attention to and support for Ukraine.",israeli,scraped_tweets_israeli_48306.json
99,2023-10-09,From an Israeli Newspaper,israeli,scraped_tweets_israeli_48306.json
100,2023-10-09,"""criticized Netanyahu for a ""massive expansion"" of settlements and increasing the Jewish presence on Temple Mount near the Al Aqsa Mosque"" https://newsweek.com/netanyahu-haaretz-israel-gaza-blame-attack-1832963…",israeli,scraped_tweets_israeli_48306.json
101,2023-10-09,"U.S., U.K., France, Germany, Italy Release Joint Statement On Israel http://dlvr.it/SxCxWf",israeli,scraped_tweets_israeli_48306.json
102,2023-10-09,"Dead children are lying everywhere, Israel is carpet bombing and not targeting Hamas fighters but bombing CHILDREN!    

Videos of limbless children on the streets are everywhere.",israeli,scraped_tweets_israeli_48306.json
103,2023-10-09,"The horror that is currently happening in Gaza has so far only been done by Hitler.  

Dead children are lying everywhere, Israel is carpet bombing and not targeting Hamas fighters but bombing CHILDREN!  

Videos of limbless children on the streets are everywhere.",israeli,scraped_tweets_israeli_48306.json
104,2023-10-09,Is it Israel?,israeli,scraped_tweets_israeli_48306.json
105,2023-10-09,"Israel's military escalation and siege are expected to worsen conditions in Gaza, a 141-square-mile stretch of territory that human rights advocates have called ""an open-air prison.""

Here's what to know: https://trib.al/IuL7qtl",israeli,scraped_tweets_israeli_48306.json
106,2023-10-09,"I recall heated arguments about how the Left isn't anti-Semitic, they're only criticizing Israel's policies. Anti Zionism they called it.  They got angry and stomped their feet and demanded not to be called Jew haters.  

I'm glad they've given up on that lie and just own it",israeli,scraped_tweets_israeli_48306.json
107,2023-10-09,"Wonderful people these. They're all heart. ...""An Israeli grandmother was brutally executed by a Hamas terrorist. Who then used the woman’s phone to post photos of her butchered body to her Facebook account.""",israeli,scraped_tweets_israeli_48306.json
108,2023-10-09,Kevin needs to look in the mirror. This week in Congress there will be no vote on the House Floor to stand with Israel against terrorism. There will be no vote to send aid. There will be little at all done. Period. Why? Because this clown lost his Speakership. Sit this one out.,israeli,scraped_tweets_israeli_48306.json
109,2023-10-09,"I spoke with @amirohana about the attack in Israel. Hamas pre-planned these atrocities, including the kidnapping & killing of children, & they must have done it with Iran’s support. 

This is like Israel’s Pearl Harbor. President Biden’s appeasement has emboldened our enemies.",israeli,scraped_tweets_israeli_48306.json
110,2023-10-09,"5,000 gather, in support of the people of Israel",israeli,scraped_tweets_israeli_48306.json
111,2023-10-09,"""We've been investing in the security infrastructure of Israel because once something like this happens, you are limited in what you are able to do. ""
@TheFellowship
 is already on the ground and their work is saving lives. Listen as Yael Eckstein, shares how International…",israeli,scraped_tweets_israeli_48306.json
112,2023-10-09,"Please pray for Israel and for 
@HananyaNaftali",israeli,scraped_tweets_israeli_48306.json
113,2023-10-09,"I am drafted as well to serve and defend my country Israel.  

I said goodbye to my wife India, who sent me with blessings and protection of God. From now on she will be managing and posting on my behalf so be nice to her.  ",israeli,scraped_tweets_israeli_48306.json
114,2023-10-09,"""It's anti-Zionism not antisemitism""

Yeah, it was always antisemitism x.com/AustralianJA/s…",israeli,scraped_tweets_israeli_48306.json
115,2023-10-09,America is back to creating good-paying union jobs and exporting union-made products to the rest of the world.,israeli,scraped_tweets_israeli_48306.json
116,2023-10-09,"I still stand with Palestine though, all of this bloodshed could have easily been avoided had the state of Israel been held accountable by the UN instead of enabled.",israeli,scraped_tweets_israeli_48306.json
117,2023-10-09,"God is with Israel, it may be a hard road ahead but God will win",israeli,scraped_tweets_israeli_48306.json
118,2023-10-09,"Among many other issues that new Tw*tt*r has created, I am discouraged by the lack of credible news and thought pieces around major events, particularly what is happening in Israel, hitting my algo.

Can anyone provide top pieces from journos or thought leaders I need to read?",israeli,scraped_tweets_israeli_48306.json
119,2023-10-09,"People on here don’t have the first clue what they are talking about, the average wage in Egypt is currently *lower* than in Palestine and no Palestinian will willingly flee to be a refugee in a poorer country under a military regime that collaborates with Israel  be for real!",israeli,scraped_tweets_israeli_48306.json
120,2023-10-09,"I pray for the possibility of Israeli and Palestinian citizens living in peace in two sovereign nations.

But …

The terrorist groups who are committed to Israel’s destruction cannot be part of that equation.",israeli,scraped_tweets_israeli_48306.json
121,2023-10-09,You should condemn the teaching of hate. Pro-Palestinian is more accurately described as anti-Israel because of this educational system.,israeli,scraped_tweets_israeli_48306.json
122,2023-10-09,"‘Not only unforgettable, it’s unforgivable’: Baltimore’s Jewish community reels over Hamas attack on Israel https://baltimoresun.com/maryland/bs-md-local-reax-to-hamas-invasion-of-israel-20231009-a2uydnufczbtpc7b5tmyehm3ai-story.html…",israeli,scraped_tweets_israeli_48306.json
123,2023-10-09,"There's a lot of effort from UK media and the political class to smear ordinary Palestinians as terrorists while their homes are bombed and the Israeli government attempts to starve them. Also to ignore that this is not an isolated incident, it's one event of a long long war.",israeli,scraped_tweets_israeli_48306.json
124,2023-10-09,"Civilian injuries would be minimised without Israel carpet bombing the Gaza Strip. Again. If you read anything Netanyahu is saying, you know that further military action by Israel will result in a culling of civilians. He is genuinely despicable, cosying up to the worst people",israeli,scraped_tweets_israeli_48306.json
125,2023-10-09,"Shadow foreign secretary David Lammy tells @BenKentish a ground invasion of Gaza would essentially be acceptable

""Israel is engaged in war. Conventions around armed conflict kick in. Civilians will be injured. That should be minimised.""",israeli,scraped_tweets_israeli_48306.json
126,2023-10-09,"How do you separate the citizens who voted Hamas into power after Israeli occupation in 05, on the premise of removing the Jews from the region and dismantling the Israeli state?",israeli,scraped_tweets_israeli_48306.json
127,2023-10-09,"The date chosen for the attack ""is a sign that Hamas, like their predecessors, sees itself at war not only with the government of Israel, but also with the Children of Israel and the God of Israel,"" writes 
@JasonBedrick",israeli,scraped_tweets_israeli_48306.json
128,2023-10-09,"This is just the tip of the iceberg.

Naomi's post is justified, and I'm glad she wrote it and left it up.

Having said all that, I believe in a free Palestine. I also believe in a free Israel, and hope for a peaceful future.

At the moment, though, babies are in captivity.",israeli,scraped_tweets_israeli_48306.json
129,2023-10-09,"The University of Windsor is deeply concerned about the violence in Israel and Gaza and the devastating impact it has had on our campus friends, students and colleagues, especially those with direct ties to the region. Resources are available.",israeli,scraped_tweets_israeli_48306.json
130,2023-10-09,"Police only arrested a man waving Israeli flag, that all you need to know.",israeli,scraped_tweets_israeli_48306.json
131,2023-10-09,Present day Israel is not God's chosen nation. Peter said the church is.,israeli,scraped_tweets_israeli_48306.json
132,2023-10-09,"The problem(s) with the GOP blaming Biden for the crisis in Israel https://msnbc.com/rachel-maddow-show/maddowblog/problems-gop-blaming-biden-crisis-israel-rcna119444… via 
@msnbc",israeli,scraped_tweets_israeli_48306.json
133,2023-10-09,What I have been saying. Haniyeh's kid goes to an Israeli hospital for treatment. Their children go to the morgue. #HAMASMUSTGO,israeli,scraped_tweets_israeli_48306.json
134,2023-10-09,"Humanity doesn’t extend to people who want nothing more than the extermination of the jewish people. It’s not about land, it’s about Israel simply existing.",israeli,scraped_tweets_israeli_48306.json
135,2023-10-09,"The 
@nzpolice
 are obliged to take action against a number of the Terrorist organisations who are have been identified as part of the atrocities in Israel... so my expectation is they would question/arrest anyone supporting the actions of these terrorists.",israeli,scraped_tweets_israeli_48306.json
136,2023-10-09,"Good grief people!!! It's a joke!  I know we're dealing with a joke of Republican party, Ukraine and Israel, but JFC let's try to keep our sense of humor.",israeli,scraped_tweets_israeli_48306.json
137,2023-10-09,"""Israel's 9/11"" holding up pretty well...we're already at the destroying civilian infrastructure and indiscriminately killing civilians and children unrelated to the conflict stage.

It took the US a couple years to get there, Israel is speedrunning it.",israeli,scraped_tweets_israeli_48306.json
138,2023-10-09,"You're probably right. Though it should.

And let's not forget - even IF no civilians had been harmed in the ""break-out"", Israel would be committing the same genocide now. That's what they do.

We must still fight for the right, no matter the odds.

As Hedges famously said:",israeli,scraped_tweets_israeli_48306.json
139,2023-10-09,"seems that multiple failures led to the attack on Israel. you’d think the US (Israel’s main $$ backer) could’ve exerted more influence on Netanyahu govt re relations with trapped Gazans living in hopeless poverty. Hamas with 100+ hostages is a major worry.  
#GazaConflict",israeli,scraped_tweets_israeli_48306.json
140,2023-10-09,"Blinken deletes a post in which he called on Israel and Hamas for a ""cease-fire"" #Politics",israeli,scraped_tweets_israeli_48306.json
141,2023-10-09,"Any way you look at it, there is but one conclusion: #Netanyahu put his interests ahead of the nation's.  Subverting the judiciary. Pandering to Jewish racists. Denigrating security professionals. Underestimating Israel's adversaries. He has destroyed #Israel to save himself.",israeli,scraped_tweets_israeli_48306.json
